user,r_u_bar
38186,3.6923076923076925
38187,3.169811320754717
38188,3.888888888888889
38189,2.6
38190,1.0
38191,4.133333333333334
38192,5.0
38193,3.2
38194,1.0
38195,4.5
38196,5.0
38197,3.625
38198,3.6486486486486487
38199,3.6666666666666665
38200,3.9166666666666665
38201,4.0
38202,4.0
38203,3.769230769230769
38204,4.5
38205,3.825503355704698
38206,3.7142857142857144
38207,3.75
38208,4.5
38209,3.0
38210,1.2857142857142858
38211,4.0
38212,2.3333333333333335
38213,1.0
38214,4.5
38215,4.0
38216,4.176470588235294
38217,4.2727272727272725
38218,4.142857142857143
38219,4.5
38220,3.5
38221,4.666666666666667
38222,4.333333333333333
38223,2.0
38224,2.0
38225,3.7777777777777777
38226,5.0
38227,4.0
38228,4.266666666666667
38229,3.75
38230,1.0
38231,3.3461538461538463
38232,2.8181818181818183
38233,4.333333333333333
38234,4.0
38235,5.0
38236,3.857142857142857
38237,4.25
38238,3.4705882352941178
38239,3.9
38240,4.0
38241,5.0
38242,3.0
38243,3.5416666666666665
38244,3.0
38245,3.6666666666666665
38246,3.7037037037037037
38247,1.0
38248,2.8
38249,1.0
38250,3.0
38251,3.625
38252,3.0
38253,3.857142857142857
38254,3.0
38255,3.2222222222222223
38256,3.3666666666666667
38257,5.0
38258,4.25
38259,4.190476190476191
38260,5.0
38261,4.0
38262,4.315789473684211
38263,4.176470588235294
38264,3.5
38265,2.6666666666666665
38266,3.9183673469387754
38267,3.0
38268,4.6
38269,3.0
38270,3.9444444444444446
38271,2.6666666666666665
38272,1.0
38273,4.5
38274,4.0
38275,3.8461538461538463
38276,4.0
38277,3.5
38278,3.9047619047619047
38279,4.153846153846154
38280,3.9166666666666665
38281,4.125
38282,4.166666666666667
38283,3.9
38284,3.742857142857143
38285,4.2
38286,4.0
38287,1.0
38288,3.103448275862069
38289,3.2
38290,3.967741935483871
38291,4.0
38292,3.8
38293,4.333333333333333
38294,5.0
38295,3.5714285714285716
38296,3.0
38297,4.0
38298,3.0
38299,3.8142857142857145
38300,3.507042253521127
38301,4.6923076923076925
38302,2.0714285714285716
38303,4.0
38304,4.0
38305,4.0
38306,5.0
38307,3.4
38308,3.642857142857143
38309,4.0
38310,4.0
38311,4.3125
38312,3.5
38313,3.909090909090909
38314,4.333333333333333
38315,4.0
38316,3.3333333333333335
38317,3.7
38318,3.5
38319,3.6666666666666665
38320,4.5
38321,3.6666666666666665
38322,4.5
38323,3.566666666666667
38324,5.0
38325,3.0
38326,3.7222222222222223
38327,3.7435897435897436
38328,4.12
38329,4.0
38330,5.0
38331,3.5555555555555554
38332,3.5714285714285716
38333,5.0
38334,4.2
38335,1.0
38336,3.272727272727273
38337,3.857142857142857
38338,3.2
38339,3.9207920792079207
38340,4.363636363636363
38341,3.0
38342,4.0
38343,3.5526315789473686
38344,4.0
38345,3.64
38346,3.3333333333333335
38347,4.214285714285714
38348,4.2
38349,3.5
38350,3.75
38351,3.888888888888889
38352,3.0
38353,3.2222222222222223
38354,5.0
38355,3.0
38356,3.5714285714285716
38357,1.0
38358,3.4
38359,3.0
38360,2.5
38361,4.5
38362,3.1666666666666665
38363,4.161290322580645
38364,3.0
38365,5.0
38366,3.5
38367,3.5
38368,3.7752808988764044
38369,3.6923076923076925
38370,4.0
38371,4.75
38372,3.1666666666666665
38373,3.764705882352941
38374,3.4285714285714284
38375,5.0
38376,4.0
38377,4.2
38378,5.0
38379,3.4
38380,3.0
38381,5.0
38382,5.0
38383,4.0
38384,1.0
38385,4.0
38386,2.0
38387,3.8863636363636362
38388,1.0
38389,4.0
38390,3.3333333333333335
38391,4.3
38392,5.0
38393,5.0
38394,3.8
38395,3.4474885844748857
38396,5.0
38397,3.652173913043478
38398,3.125
38399,3.0
38400,4.0
38401,4.0
38402,4.0
38403,3.5
38404,3.3333333333333335
38405,4.0
38406,3.0
38407,3.7777777777777777
38408,4.0
38409,2.8
38410,4.4
38411,3.9473684210526314
38412,3.6666666666666665
38413,3.0714285714285716
38414,3.7777777777777777
38415,2.6666666666666665
38416,5.0
38417,4.5
38418,3.55
38419,3.0
38420,3.4285714285714284
38421,3.2222222222222223
38422,3.25
38423,4.5
38424,3.4375
38425,3.6842105263157894
38426,3.7066666666666666
38427,1.0
38428,3.25
38429,3.75
38430,1.0
38431,3.7085714285714286
38432,3.6363636363636362
38433,4.0
38434,3.911111111111111
38435,4.5
38436,4.0
38437,3.64
38438,4.666666666666667
38439,4.277777777777778
38440,3.8333333333333335
38441,2.6666666666666665
38442,4.5
38443,3.0
38444,3.0
38445,4.0
38446,3.25
38447,3.5
38448,4.0
38449,3.3333333333333335
38450,4.666666666666667
38451,4.428571428571429
38452,3.823529411764706
38453,3.823529411764706
38454,3.5
38455,3.0
38456,4.0
38457,4.0
38458,3.5714285714285716
38459,3.8333333333333335
38460,5.0
38461,3.875
38462,1.0
38463,3.5217391304347827
38464,4.0
38465,2.8
38466,3.0
38467,5.0
38468,3.9
38469,4.0
38470,3.5
38471,5.0
38472,4.153846153846154
38473,3.8205128205128207
38474,3.2
38475,3.75
38476,1.0
38477,3.8
38478,3.4285714285714284
38479,3.75
38480,3.857142857142857
38481,3.8823529411764706
38482,3.0
38483,3.0
38484,3.9444444444444446
38485,4.0
38486,3.0689655172413794
38487,4.375
38488,4.138888888888889
38489,4.0
38490,3.3846153846153846
38491,3.8333333333333335
38492,3.923076923076923
38493,4.0
38494,3.5
38495,3.769230769230769
38496,3.625
38497,4.076923076923077
38498,3.8333333333333335
38499,4.363636363636363
38500,4.0
38501,3.5
38502,3.6666666666666665
38503,4.0
38504,3.40625
38505,4.0
38506,3.7777777777777777
38507,4.166666666666667
38508,3.4
38509,4.0
38510,3.7222222222222223
38511,4.083333333333333
38512,3.111111111111111
38513,3.3846153846153846
38514,3.3333333333333335
38515,3.0
38516,3.619047619047619
38517,3.857142857142857
38518,3.688888888888889
38519,3.625
38520,3.1
38521,4.0
38522,4.0
38523,3.9166666666666665
38524,3.25
38525,3.8333333333333335
38526,3.3333333333333335
38527,3.3333333333333335
38528,4.105263157894737
38529,3.3421052631578947
38530,4.0
38531,3.4285714285714284
38532,3.611111111111111
38533,4.0
38534,3.5714285714285716
38535,3.7
38536,4.409090909090909
38537,3.857142857142857
38538,3.6
38539,4.05
38540,3.7045454545454546
38541,4.0
38542,3.6666666666666665
38543,4.333333333333333
38544,3.9166666666666665
38545,4.739130434782608
38546,3.75
38547,4.0
38548,2.7
38549,4.0
38550,3.8292682926829267
38551,3.8
38552,3.962962962962963
38553,2.25
38554,3.6026490066225167
38555,3.8
38556,3.9
38557,4.5
38558,4.163636363636364
38559,3.642857142857143
38560,4.131578947368421
38561,3.25
38562,4.0
38563,3.857142857142857
38564,4.4
38565,3.5161290322580645
38566,4.041666666666667
38567,4.046875
38568,4.071428571428571
38569,4.0
38570,4.142857142857143
38571,3.8
38572,5.0
38573,3.6153846153846154
38574,3.1666666666666665
38575,4.416666666666667
38576,3.5172413793103448
38577,3.5238095238095237
38578,4.0
38579,4.0
38580,3.7777777777777777
38581,2.5
38582,3.9285714285714284
38583,3.814814814814815
38584,3.5714285714285716
38585,3.792929292929293
38586,3.9545454545454546
38587,3.5
38588,3.575
38589,1.0
38590,3.5625
38591,3.730769230769231
38592,3.15
38593,4.354838709677419
38594,1.0
38595,3.2222222222222223
38596,4.148148148148148
38597,3.1724137931034484
38598,3.4
38599,4.1
38600,3.6666666666666665
38601,3.769230769230769
38602,3.625
38603,3.1470588235294117
38604,3.4761904761904763
38605,3.1379310344827585
38606,3.4
38607,3.7142857142857144
38608,3.4210526315789473
38609,4.032258064516129
38610,4.0
38611,3.8
38612,2.888888888888889
38613,4.181818181818182
38614,3.782608695652174
38615,4.222222222222222
38616,3.918032786885246
38617,3.7142857142857144
38618,3.6666666666666665
38619,3.5454545454545454
38620,4.0
38621,3.5
38622,4.0
38623,3.772727272727273
38624,3.5714285714285716
38625,3.8
38626,3.5121951219512195
38627,3.4285714285714284
38628,4.2
38629,4.043478260869565
38630,4.0
38631,3.909090909090909
38632,3.8181818181818183
38633,3.536082474226804
38634,4.956521739130435
38635,3.857142857142857
38636,3.75
38637,3.5714285714285716
38638,3.9069767441860463
38639,4.5
38640,3.4285714285714284
38641,3.857142857142857
38642,4.5
38643,3.6666666666666665
38644,3.5833333333333335
38645,3.903225806451613
38646,4.384615384615385
38647,4.148148148148148
38648,4.666666666666667
38649,3.383177570093458
38650,4.333333333333333
38651,3.6
38652,4.0
38653,4.3125
38654,5.0
38655,4.222222222222222
38656,3.6815286624203822
38657,3.054054054054054
38658,3.8
38659,3.888888888888889
38660,3.75
38661,3.230769230769231
38662,3.8461538461538463
38663,1.4285714285714286
38664,3.6363636363636362
38665,4.0
38666,3.0
38667,3.608695652173913
38668,4.0
38669,4.166666666666667
38670,4.0
38671,3.963636363636364
38672,3.6
38673,3.6666666666666665
38674,3.5714285714285716
38675,3.6
38676,4.2727272727272725
38677,3.9
38678,3.7804878048780486
38679,3.5172413793103448
38680,2.75
38681,3.689655172413793
38682,4.166666666666667
38683,4.333333333333333
38684,3.4
38685,3.6666666666666665
38686,3.7884615384615383
38687,3.0
38688,3.7777777777777777
38689,4.5
38690,2.5
38691,3.3125
38692,3.1666666666666665
38693,3.966666666666667
38694,3.65625
38695,4.4
38696,3.4210526315789473
38697,3.232258064516129
38698,1.0
38699,4.0
38700,3.4482758620689653
38701,1.0
38702,4.5
38703,3.6666666666666665
38704,3.88
38705,4.0
38706,4.6
38707,4.666666666666667
38708,4.214285714285714
38709,3.076923076923077
38710,3.2941176470588234
38711,1.0
38712,5.0
38713,4.178571428571429
38714,4.357142857142857
38715,2.857142857142857
38716,3.5344827586206895
38717,3.6666666666666665
38718,4.3076923076923075
38719,4.714285714285714
38720,3.875
38721,3.7
38722,3.5789473684210527
38723,2.7777777777777777
38724,4.0
38725,2.90625
38726,4.161290322580645
38727,3.3666666666666667
38728,3.5
38729,3.6666666666666665
38730,4.090909090909091
38731,3.142857142857143
38732,3.0
38733,4.125
38734,3.7045454545454546
38735,3.9523809523809526
38736,3.0
38737,2.25
38738,3.8444444444444446
38739,4.0
38740,4.0
38741,3.3225806451612905
38742,4.311475409836065
38743,3.5
38744,2.0
38745,4.666666666666667
38746,4.0
38747,4.0
38748,4.75
38749,3.6
38750,3.772727272727273
38751,3.578125
38752,3.5232558139534884
38753,3.272727272727273
38754,3.25
38755,4.391304347826087
38756,3.8
38757,3.6666666666666665
38758,4.125
38759,3.642857142857143
38760,4.5
38761,2.0
38762,3.727272727272727
38763,3.2777777777777777
38764,3.857142857142857
38765,3.6666666666666665
38766,3.5217391304347827
38767,3.5555555555555554
38768,3.627906976744186
38769,4.181818181818182
38770,4.0
38771,3.142857142857143
38772,3.6666666666666665
38773,4.0
38774,3.3333333333333335
38775,4.0
38776,3.9523809523809526
38777,3.730769230769231
38778,3.3333333333333335
38779,3.7857142857142856
38780,3.4545454545454546
38781,4.0
38782,1.0
38783,3.4814814814814814
38784,4.022222222222222
38785,3.0
38786,4.090909090909091
38787,3.5256410256410255
38788,3.1666666666666665
38789,3.25
38790,3.310344827586207
38791,3.838709677419355
38792,3.0
38793,3.8
38794,3.5555555555555554
38795,3.938775510204082
38796,4.636363636363637
38797,1.0
38798,3.4716981132075473
38799,4.041666666666667
38800,3.888888888888889
38801,4.111111111111111
38802,4.0
38803,3.8676470588235294
38804,4.166666666666667
38805,3.6666666666666665
38806,3.8666666666666667
38807,4.0
38808,4.8
38809,3.2291666666666665
38810,4.466666666666667
38811,3.45
38812,4.0
38813,3.5714285714285716
38814,4.25
38815,3.5
38816,3.75
38817,1.0
38818,4.7272727272727275
38819,2.6666666666666665
38820,5.0
38821,4.0
38822,1.0
38823,3.588235294117647
38824,4.2
38825,4.0
38826,4.0
38827,2.5555555555555554
38828,4.0
38829,4.2
38830,4.25
38831,4.157894736842105
38832,3.402439024390244
38833,4.0
38834,4.285714285714286
38835,3.625
38836,3.6338028169014085
38837,3.6666666666666665
38838,1.0
38839,3.611111111111111
38840,3.75
38841,3.7096774193548385
38842,3.6
38843,3.642857142857143
38844,3.75
38845,3.4
38846,4.238095238095238
38847,3.6666666666666665
38848,4.25
38849,3.857142857142857
38850,3.292682926829268
38851,4.333333333333333
38852,3.6470588235294117
38853,4.0
38854,3.9302325581395348
38855,3.67
38856,3.65625
38857,4.333333333333333
38858,4.0
38859,3.5
38860,4.0
38861,3.5081967213114753
38862,4.25
38863,3.7142857142857144
38864,4.0
38865,4.5
38866,3.9558823529411766
38867,4.5
38868,4.0
38869,5.0
38870,3.9166666666666665
38871,3.7
38872,3.689655172413793
38873,4.0625
38874,3.3333333333333335
38875,2.6
38876,2.3333333333333335
38877,4.0
38878,4.666666666666667
38879,3.0
38880,3.5
38881,4.0
38882,1.0
38883,3.8955696202531644
38884,3.5
38885,2.6666666666666665
38886,4.0
38887,5.0
38888,3.0
38889,2.6666666666666665
38890,4.875
38891,3.3333333333333335
38892,4.666666666666667
38893,4.086956521739131
38894,3.0
38895,3.625
38896,3.5217391304347827
38897,3.4
38898,1.0
38899,3.857142857142857
38900,4.0
38901,4.0
38902,5.0
38903,3.629032258064516
38904,3.888888888888889
38905,3.5
38906,3.75
38907,4.0
38908,3.3333333333333335
38909,3.888888888888889
38910,3.6666666666666665
38911,4.333333333333333
38912,4.5
38913,3.4683544303797467
38914,4.0
38915,5.0
38916,3.5
38917,3.0
38918,3.75
38919,1.5
38920,3.0
38921,1.0
38922,3.4915254237288136
38923,4.125
38924,5.0
38925,5.0
38926,5.0
38927,4.0
38928,4.0
38929,3.4615384615384617
38930,3.8
38931,3.8
38932,3.5454545454545454
38933,4.1525423728813555
38934,3.6666666666666665
38935,3.3398058252427183
38936,4.131578947368421
38937,1.0
38938,4.0
38939,2.3333333333333335
38940,4.0
38941,4.666666666666667
38942,3.806451612903226
38943,5.0
38944,3.0
38945,3.25
38946,4.666666666666667
38947,1.5
38948,3.909090909090909
38949,3.732673267326733
38950,5.0
38951,5.0
38952,3.125
38953,3.0
38954,4.0
38955,3.611111111111111
38956,3.6
38957,1.0
38958,1.0
38959,4.2727272727272725
38960,3.5
38961,5.0
38962,3.8
38963,3.533333333333333
38964,3.5714285714285716
38965,4.416666666666667
38966,5.0
38967,4.5
38968,4.5
38969,3.0
38970,5.0
38971,5.0
38972,3.0
38973,4.0
38974,3.75
38975,4.009009009009009
38976,3.0
38977,3.0
38978,3.4
38979,3.5714285714285716
38980,1.0
38981,3.0
38982,3.5294117647058822
38983,4.666666666666667
38984,3.3333333333333335
38985,3.2
38986,5.0
38987,3.772727272727273
38988,5.0
38989,3.4444444444444446
38990,2.5
38991,5.0
38992,4.111111111111111
38993,4.0
38994,3.923076923076923
38995,5.0
38996,5.0
38997,3.9166666666666665
38998,4.181818181818182
38999,4.5
39000,3.712328767123288
39001,3.5
39002,4.081081081081081
39003,4.0
39004,4.5
39005,4.333333333333333
39006,4.0
39007,5.0
39008,3.5039370078740157
39009,3.704697986577181
39010,3.4
39011,5.0
39012,3.5
39013,5.0
39014,1.0
39015,4.1
39016,3.7761194029850746
39017,4.0
39018,4.0
39019,5.0
39020,3.4361702127659575
39021,3.75
39022,4.0
39023,4.194444444444445
39024,4.294117647058823
39025,3.789473684210526
39026,3.65625
39027,2.8333333333333335
39028,1.0
39029,4.0
39030,3.8
39031,3.3333333333333335
39032,4.0
39033,4.0
39034,4.5
39035,3.5
39036,5.0
39037,1.0
39038,3.739130434782609
39039,3.303030303030303
39040,2.5
39041,4.0
39042,4.0
39043,4.0
39044,3.0
39045,3.6363636363636362
39046,3.764705882352941
39047,3.3333333333333335
39048,4.0
39049,4.181818181818182
39050,4.333333333333333
39051,3.9473684210526314
39052,3.6363636363636362
39053,3.3846153846153846
39054,3.5
39055,3.8125
39056,4.067796610169491
39057,3.5
39058,2.75
39059,4.386363636363637
39060,3.9130434782608696
39061,3.1
39062,5.0
39063,3.7142857142857144
39064,1.0
39065,3.1
39066,4.0
39067,5.0
39068,4.0
39069,4.159420289855072
39070,3.977272727272727
39071,3.3846153846153846
39072,3.4444444444444446
39073,4.0
39074,4.25
39075,5.0
39076,4.069767441860465
39077,5.0
39078,3.7
39079,4.428571428571429
39080,3.5
39081,2.0
39082,3.4285714285714284
39083,3.0
39084,5.0
39085,5.0
39086,3.75
39087,4.0
39088,4.2
39089,5.0
39090,4.4375
39091,4.5
39092,4.0
39093,4.0
39094,4.5
39095,4.0
39096,4.0
39097,3.272727272727273
39098,4.0
39099,4.0
39100,5.0
39101,5.0
39102,4.0
39103,3.7586206896551726
39104,4.166666666666667
39105,5.0
39106,5.0
39107,1.0
39108,4.0
39109,3.3333333333333335
39110,3.75
39111,1.0
39112,3.5714285714285716
39113,3.857142857142857
39114,4.5
39115,1.0
39116,3.6666666666666665
39117,3.9411764705882355
39118,2.0
39119,4.5
39120,4.0
39121,3.142857142857143
39122,3.62
39123,3.0405405405405403
39124,3.0
39125,4.277777777777778
39126,3.0
39127,3.6666666666666665
39128,3.893617021276596
39129,5.0
39130,3.0
39131,4.0
39132,4.0
39133,4.0
39134,3.5
39135,1.0
39136,3.625
39137,4.384615384615385
39138,4.333333333333333
39139,4.04
39140,3.3333333333333335
39141,4.0
39142,4.0
39143,3.2
39144,3.9310344827586206
39145,3.5952380952380953
39146,3.238095238095238
39147,4.0
39148,4.0
39149,3.473684210526316
39150,3.6666666666666665
39151,4.137931034482759
39152,4.25
39153,4.5
39154,3.0
39155,3.8333333333333335
39156,4.0
39157,4.0
39158,1.5
39159,4.0
39160,3.6666666666666665
39161,1.0
39162,3.4
39163,4.1
39164,3.6153846153846154
39165,3.3333333333333335
39166,3.484848484848485
39167,3.263157894736842
39168,3.9302325581395348
39169,3.7142857142857144
39170,3.75
39171,4.0
39172,4.0
39173,4.0
39174,3.0454545454545454
39175,4.069767441860465
39176,5.0
39177,3.5
39178,3.625
39179,3.68
39180,4.333333333333333
39181,3.6527777777777777
39182,3.34375
39183,3.0
39184,3.984
39185,4.071428571428571
39186,3.8333333333333335
39187,3.6129032258064515
39188,3.7018348623853212
39189,3.927536231884058
39190,3.875
39191,2.0
39192,4.185185185185185
39193,4.571428571428571
39194,3.5833333333333335
39195,5.0
39196,1.0
39197,4.666666666666667
39198,3.888888888888889
39199,3.8
39200,4.555555555555555
39201,5.0
39202,4.043478260869565
39203,3.6666666666666665
39204,4.6
39205,3.3846153846153846
39206,3.8461538461538463
39207,3.4545454545454546
39208,3.4545454545454546
39209,4.5
39210,3.9655172413793105
39211,3.611940298507463
39212,3.725806451612903
39213,4.0
39214,3.6363636363636362
39215,3.6363636363636362
39216,4.0
39217,4.0
39218,3.727272727272727
39219,4.142857142857143
39220,4.0
39221,3.5
39222,3.425
39223,4.333333333333333
39224,3.3333333333333335
39225,3.6666666666666665
39226,4.235294117647059
39227,3.0
39228,4.0
39229,3.5
39230,3.409090909090909
39231,3.7142857142857144
39232,4.375
39233,4.375
39234,3.0
39235,4.544117647058823
39236,3.3333333333333335
39237,3.6875
39238,4.083333333333333
39239,3.6363636363636362
39240,3.3333333333333335
39241,3.6363636363636362
39242,5.0
39243,4.0
39244,3.8
39245,4.833333333333333
39246,1.0
39247,4.684210526315789
39248,5.0
39249,3.4375
39250,3.4444444444444446
39251,4.3
39252,3.5454545454545454
39253,3.857142857142857
39254,3.0
39255,3.8157894736842106
39256,4.0
39257,3.0
39258,4.363636363636363
39259,5.0
39260,4.5
39261,4.0
39262,3.0
39263,4.083333333333333
39264,3.5
39265,3.6666666666666665
39266,3.8
39267,4.142857142857143
39268,4.0
39269,3.8
39270,3.0
39271,3.6
39272,4.475
39273,4.169811320754717
39274,4.0
39275,5.0
39276,4.428571428571429
39277,3.0
39278,5.0
39279,3.75
39280,3.5
39281,4.157894736842105
39282,4.5
39283,4.0
39284,4.0
39285,4.0
39286,4.666666666666667
39287,4.5
39288,4.125
39289,4.545454545454546
39290,1.5
39291,2.25
39292,4.230769230769231
39293,4.0
39294,2.0
39295,3.8636363636363638
39296,3.0833333333333335
39297,3.556701030927835
39298,3.4444444444444446
39299,3.7777777777777777
39300,3.4375
39301,3.857142857142857
39302,3.1666666666666665
39303,3.629032258064516
39304,3.0
39305,3.814814814814815
39306,3.8181818181818183
39307,4.0
39308,5.0
39309,5.0
39310,4.0
39311,3.3333333333333335
39312,4.0
39313,4.735294117647059
39314,3.7363636363636363
39315,4.166666666666667
39316,4.0
39317,3.0
39318,4.2
39319,4.333333333333333
39320,3.0
39321,5.0
39322,1.0
39323,5.0
39324,2.5
39325,4.25
39326,3.75
39327,4.5
39328,3.5
39329,2.0
39330,3.6721311475409837
39331,3.5714285714285716
39332,3.0
39333,1.0
39334,5.0
39335,4.666666666666667
39336,5.0
39337,3.764705882352941
39338,4.222222222222222
39339,4.4375
39340,3.902439024390244
39341,3.735294117647059
39342,4.4
39343,4.0
39344,3.4444444444444446
39345,3.888888888888889
39346,3.871794871794872
39347,4.0
39348,4.0
39349,4.0
39350,4.0
39351,4.2727272727272725
39352,1.0
39353,4.0
39354,2.630434782608696
39355,3.7777777777777777
39356,3.7777777777777777
39357,3.836734693877551
39358,4.027777777777778
39359,4.0
39360,2.0
39361,3.735294117647059
39362,3.6666666666666665
39363,5.0
39364,3.7142857142857144
39365,3.0
39366,3.6666666666666665
39367,4.333333333333333
39368,2.6666666666666665
39369,3.8333333333333335
39370,3.75
39371,3.8317757009345796
39372,3.7083333333333335
39373,4.0
39374,3.5
39375,4.1
39376,3.0
39377,4.25
39378,4.0
39379,3.6470588235294117
39380,4.0
39381,3.6666666666666665
39382,4.0
39383,3.933333333333333
39384,4.8
39385,3.303030303030303
39386,2.0
39387,3.3076923076923075
39388,3.588235294117647
39389,4.0
39390,5.0
39391,4.0
39392,4.0
39393,4.25
39394,5.0
39395,5.0
39396,4.0
39397,3.933333333333333
39398,3.6666666666666665
39399,4.333333333333333
39400,3.6666666666666665
39401,4.0
39402,5.0
39403,4.625
39404,3.8
39405,3.5
39406,3.9
39407,3.3333333333333335
39408,3.9607843137254903
39409,4.0
39410,2.0
39411,4.5
39412,3.0
39413,2.0
39414,5.0
39415,2.3333333333333335
39416,3.0
39417,3.423076923076923
39418,4.2
39419,4.0
39420,4.0
39421,4.5
39422,2.784313725490196
39423,3.7
39424,3.3333333333333335
39425,3.0
39426,1.0
39427,3.75
39428,3.8
39429,3.8333333333333335
39430,4.25
39431,3.6666666666666665
39432,4.0
39433,4.5
39434,3.9411764705882355
39435,3.2
39436,5.0
39437,3.375
39438,4.0
39439,3.2
39440,3.7333333333333334
39441,3.8354430379746836
39442,4.0
39443,2.75
39444,3.4285714285714284
39445,4.333333333333333
39446,3.375
39447,3.909090909090909
39448,1.0
39449,4.333333333333333
39450,3.1052631578947367
39451,4.166666666666667
39452,4.75
39453,3.0
39454,3.423076923076923
39455,3.9375
39456,3.75
39457,1.0
39458,3.3181818181818183
39459,3.8333333333333335
39460,5.0
39461,3.5714285714285716
39462,5.0
39463,3.3333333333333335
39464,4.5
39465,4.135135135135135
39466,3.7142857142857144
39467,3.0
39468,3.8
39469,3.5
39470,3.3055555555555554
39471,4.25
39472,3.803921568627451
39473,3.5
39474,3.6666666666666665
39475,4.0
39476,4.0
39477,4.5
39478,3.6363636363636362
39479,3.652173913043478
39480,4.0
39481,3.5833333333333335
39482,5.0
39483,3.9302325581395348
39484,3.4705882352941178
39485,4.6
39486,3.343949044585987
39487,3.9473684210526314
39488,3.4285714285714284
39489,4.0
39490,3.8
39491,5.0
39492,3.0
39493,4.0
39494,3.8
39495,4.3
39496,3.359550561797753
39497,3.6818181818181817
39498,3.717948717948718
39499,3.5
39500,3.933333333333333
39501,3.5555555555555554
39502,3.8125
39503,4.0
39504,3.6666666666666665
39505,2.0
39506,4.081447963800905
39507,4.136363636363637
39508,3.9074074074074074
39509,4.0
39510,5.0
39511,4.0
39512,2.0
39513,3.111111111111111
39514,4.384615384615385
39515,3.4
39516,3.3333333333333335
39517,3.604651162790698
39518,4.0
39519,3.857142857142857
39520,3.4
39521,4.0
39522,5.0
39523,3.3333333333333335
39524,4.125
39525,3.34375
39526,4.0
39527,3.0
39528,3.588235294117647
39529,4.625
39530,3.6666666666666665
39531,4.153846153846154
39532,5.0
39533,3.4
39534,3.7333333333333334
39535,4.0
39536,3.0
39537,3.865168539325843
39538,3.6
39539,3.409090909090909
39540,4.151515151515151
39541,3.9696969696969697
39542,3.5
39543,2.5
39544,3.5
39545,2.0
39546,3.0
39547,4.166666666666667
39548,4.0
39549,4.0
39550,4.0
39551,3.0
39552,4.090909090909091
39553,3.625
39554,4.0
39555,3.659090909090909
39556,4.0
39557,3.3125
39558,3.0
39559,3.893617021276596
39560,3.8529411764705883
39561,4.0
39562,5.0
39563,3.5
39564,3.326530612244898
39565,3.787878787878788
39566,3.8333333333333335
39567,4.0
39568,5.0
39569,3.8289473684210527
39570,3.3333333333333335
39571,1.0
39572,4.25
39573,3.9615384615384617
39574,4.333333333333333
39575,3.484848484848485
39576,3.7142857142857144
39577,3.7333333333333334
39578,3.64
39579,4.166666666666667
39580,3.735294117647059
39581,1.0
39582,3.6451612903225805
39583,5.0
39584,4.25
39585,4.0285714285714285
39586,3.6785714285714284
39587,3.76
39588,4.75
39589,4.6
39590,3.65
39591,2.5
39592,3.5
39593,1.0
39594,3.238095238095238
39595,3.923076923076923
39596,3.0
39597,3.5
39598,3.8461538461538463
39599,3.1666666666666665
39600,3.875
39601,3.3076923076923075
39602,4.666666666666667
39603,3.0
39604,4.2
39605,3.0
39606,3.5918367346938775
39607,4.0
39608,3.7037037037037037
39609,5.0
39610,5.0
39611,5.0
39612,5.0
39613,3.869918699186992
39614,2.8823529411764706
39615,3.605839416058394
39616,3.7
39617,4.0
39618,3.6363636363636362
39619,3.0
39620,4.0
39621,4.0
39622,3.2
39623,5.0
39624,3.723404255319149
39625,3.0
39626,3.96
39627,3.6666666666666665
39628,4.0
39629,4.0
39630,4.0
39631,4.0
39632,2.5
39633,3.1666666666666665
39634,5.0
39635,4.090909090909091
39636,3.8
39637,3.9393939393939394
39638,4.1
39639,3.6153846153846154
39640,3.25
39641,3.6206896551724137
39642,4.7
39643,3.740740740740741
39644,3.8
39645,3.5364238410596025
39646,3.9166666666666665
39647,3.5555555555555554
39648,4.0
39649,4.0
39650,4.25
39651,3.9743589743589745
39652,2.6
39653,3.6202531645569622
39654,3.2222222222222223
39655,3.71875
39656,3.3846153846153846
39657,3.6
39658,4.0
39659,3.3493975903614457
39660,3.6666666666666665
39661,4.0
39662,4.181818181818182
39663,4.0
39664,3.875
39665,3.75
39666,3.4782608695652173
39667,3.0
39668,3.5
39669,3.8333333333333335
39670,5.0
39671,3.736842105263158
39672,3.0
39673,3.6
39674,2.5714285714285716
39675,3.8684210526315788
39676,4.0
39677,5.0
39678,3.590909090909091
39679,3.875
39680,5.0
39681,5.0
39682,5.0
39683,5.0
39684,3.4516129032258065
39685,3.423076923076923
39686,2.0
39687,3.25
39688,3.75
39689,4.5
39690,3.25
39691,3.9583333333333335
39692,3.9405940594059405
39693,4.083333333333333
39694,3.7027027027027026
39695,3.0
39696,5.0
39697,4.052631578947368
39698,4.204081632653061
39699,3.5384615384615383
39700,2.75
39701,3.1683168316831685
39702,3.611111111111111
39703,5.0
39704,2.5
39705,3.2857142857142856
39706,4.0
39707,3.0
39708,4.0
39709,4.0
39710,3.0
39711,4.0
39712,2.0
39713,3.625
39714,3.75
39715,2.875
39716,3.6470588235294117
39717,2.75
39718,4.0
39719,4.0
39720,4.315789473684211
39721,3.0
39722,3.9411764705882355
39723,3.1818181818181817
39724,3.5714285714285716
39725,4.0
39726,4.090909090909091
39727,4.0
39728,3.857142857142857
39729,3.6
39730,5.0
39731,3.75
39732,3.4655172413793105
39733,3.675
39734,4.0
