item,r_i_bar
2521,3.8677685950413223
2522,4.027027027027027
2523,3.7370892018779345
2524,4.094117647058823
2525,3.99375
2526,3.6
2527,3.5942028985507246
2528,4.006535947712418
2529,3.53475935828877
2530,3.7227488151658767
2531,3.3846153846153846
2532,3.103448275862069
2533,3.774774774774775
2534,3.2416502946954813
2535,3.3407407407407406
2536,3.3991291727140784
2537,3.5689655172413794
2538,3.7027027027027026
2539,3.261904761904762
2540,3.6310679611650487
2541,4.189144736842105
2542,3.933774834437086
2543,3.382636655948553
2544,3.5652173913043477
2545,3.68
2546,3.4716157205240177
2547,3.7469244288224957
2548,3.27027027027027
2549,3.4595744680851066
2550,3.7753424657534245
2551,3.563758389261745
2552,3.4545454545454546
2553,3.3188976377952755
2554,3.8205128205128207
2555,3.209205020920502
2556,2.964028776978417
2557,3.375757575757576
2558,4.018867924528302
2559,4.120448179271708
2560,3.5714285714285716
2561,3.30188679245283
2562,3.691780821917808
2563,3.948148148148148
2564,3.8842315369261478
2565,3.541860465116279
2566,3.8461538461538463
2567,3.6215139442231075
2568,3.6787878787878787
2569,3.7760416666666665
2570,3.895631067961165
2571,3.6751592356687897
2572,3.8333333333333335
2573,4.070110701107011
2574,4.666666666666667
2575,3.61046511627907
2576,3.909090909090909
2577,3.7286821705426356
2578,3.903225806451613
2579,3.5555555555555554
2580,3.8146067415730336
2581,4.0
2582,3.679738562091503
2583,4.0576923076923075
2584,3.827067669172932
2585,3.971631205673759
2586,3.28125
2587,3.817629179331307
2588,3.408138101109741
2589,3.816326530612245
2590,3.9407407407407407
2591,3.4192439862542954
2592,4.1534391534391535
2593,3.9473684210526314
2594,3.6700819672131146
2595,4.2254901960784315
2596,4.090909090909091
2597,3.897129186602871
2598,3.1931818181818183
2599,3.8126801152737753
2600,4.112307692307692
2601,4.043554006968641
2602,3.4210526315789473
2603,3.8424242424242423
2604,3.1519607843137254
2605,3.526315789473684
2606,3.64527027027027
2607,3.8786610878661087
2608,4.277777777777778
2609,3.1844660194174756
2610,4.028688524590164
2611,3.493927125506073
2612,4.397849462365591
2613,3.709443099273608
2614,3.721311475409836
2615,3.87375415282392
2616,3.5936395759717317
2617,3.8304891922639364
2618,3.7060185185185186
2619,3.1866666666666665
2620,4.026415094339622
2621,3.84
2622,3.7285714285714286
2623,3.8974358974358974
2624,3.811320754716981
2625,3.9932885906040267
2626,3.527659574468085
2627,3.9083094555873927
2628,3.1470588235294117
2629,3.727272727272727
2630,3.823529411764706
2631,3.7037037037037037
2632,3.7349397590361444
2633,3.7176470588235295
2634,3.908235294117647
2635,3.4782608695652173
2636,3.970817120622568
2637,3.2941176470588234
2638,4.017241379310345
2639,2.8
2640,3.8640350877192984
2641,4.070063694267516
2642,3.5823529411764707
2643,3.887218045112782
2644,3.6
2645,3.871794871794872
2646,3.0454545454545454
2647,3.7645569620253165
2648,3.750853242320819
2649,3.933333333333333
2650,3.206896551724138
2651,3.625
2652,3.328888888888889
2653,4.0715249662618085
2654,3.767590618336887
2655,3.764705882352941
2656,3.618320610687023
2657,3.5682819383259914
2658,3.5153374233128836
2659,3.8721174004192873
2660,3.556701030927835
2661,3.692934782608696
2662,3.4474660074165637
2663,3.858490566037736
2664,3.4682926829268292
2665,4.057627118644068
2666,4.2
2667,3.5730769230769233
2668,3.898876404494382
2669,4.017857142857143
2670,2.477272727272727
2671,3.9239130434782608
2672,3.6377551020408165
2673,4.025316455696203
2674,3.7813688212927756
2675,3.5
2676,3.4355828220858897
2677,3.89438202247191
2678,3.7309941520467835
2679,4.126984126984127
2680,4.02755905511811
2681,3.7890345649582837
2682,3.8496932515337425
2683,3.9802631578947367
2684,3.4787701317715958
2685,3.527972027972028
2686,3.576158940397351
2687,3.761969904240766
2688,3.575835475578406
2689,3.83125
2690,3.651685393258427
2691,3.4615384615384617
2692,3.732824427480916
2693,3.89645390070922
2694,4.096590909090909
2695,3.5902777777777777
2696,3.804292284108329
2697,4.016355140186916
2698,3.809435707678076
2699,3.820359281437126
2700,3.8629441624365484
2701,3.9375
2702,3.359375
2703,3.9280575539568345
2704,3.1818181818181817
2705,3.8137254901960786
2706,3.787878787878788
2707,3.3513513513513513
2708,3.7141255605381165
2709,3.8160919540229883
2710,3.2247706422018347
2711,3.7791411042944785
2712,3.7594728171334433
2713,3.567901234567901
2714,3.6163265306122447
2715,3.807174887892377
2716,3.8339350180505414
2717,4.034285714285715
2718,4.089473684210526
2719,4.174418604651163
2720,4.571428571428571
2721,3.25
2722,3.7120291616038883
2723,2.897727272727273
2724,3.284518828451883
2725,3.75
2726,3.49645390070922
2727,3.432098765432099
2728,4.05625
2729,3.88671875
2730,3.3034825870646767
2731,3.610091743119266
2732,3.3190184049079754
2733,4.0
2734,3.5586206896551724
2735,3.748
2736,3.7586206896551726
2737,4.030674846625767
2738,3.7854545454545456
2739,3.4656652360515023
2740,3.981630309988519
2741,3.8720238095238093
2742,3.7023809523809526
2743,3.6940639269406392
2744,3.223021582733813
2745,3.7242798353909463
2746,3.3896103896103895
2747,3.759433962264151
2748,3.6531440162271807
2749,3.549019607843137
2750,1.9767441860465116
2751,3.6619047619047618
2752,3.4489003880983184
2753,3.593984962406015
2754,3.9095744680851063
2755,4.27906976744186
2756,4.044943820224719
2757,4.095238095238095
2758,3.6785714285714284
2759,4.364485981308412
2760,4.222222222222222
2761,3.062992125984252
2762,3.675675675675676
2763,3.1818181818181817
2764,3.6470588235294117
2765,3.79253112033195
2766,3.9565217391304346
2767,4.0
2768,4.0
2769,4.1649122807017545
2770,3.6356275303643724
2771,4.151750972762646
2772,3.6859205776173285
2773,3.697247706422018
2774,3.7881773399014778
2775,3.6687797147385104
2776,3.6666666666666665
2777,4.3679114799446745
2778,3.967032967032967
2779,3.958904109589041
2780,3.628205128205128
2781,3.568840579710145
2782,3.8316326530612246
2783,3.8783783783783785
2784,3.8504398826979473
2785,3.867132867132867
2786,3.7457627118644066
2787,3.850321395775941
2788,3.909090909090909
2789,3.718190386427898
2790,3.417910447761194
2791,3.3813953488372093
2792,3.9751552795031055
2793,2.3348837209302324
2794,3.731060606060606
2795,3.4081632653061225
2796,4.056451612903226
2797,3.4615384615384617
2798,3.6885245901639343
2799,3.125
2800,3.801418439716312
2801,3.6728971962616823
2802,3.437125748502994
2803,3.562874251497006
2804,3.0344827586206895
2805,3.8374384236453203
2806,3.5
2807,3.8491620111731844
2808,3.2473684210526317
2809,3.960919540229885
2810,3.702797202797203
2811,3.5343589743589745
2812,3.5384615384615383
2813,3.911764705882353
2814,3.397626112759644
2815,3.159340659340659
2816,4.216666666666667
2817,3.5102880658436213
2818,3.655844155844156
2819,3.639160839160839
2820,3.9795501022494886
2821,3.5
2822,3.621212121212121
2823,3.4160839160839163
2824,3.767543859649123
2825,3.5757575757575757
2826,3.4603174603174605
2827,4.056451612903226
2828,4.027777777777778
2829,4.028368794326241
2830,4.08
2831,3.662921348314607
2832,3.8137931034482757
2833,3.53
2834,3.61734693877551
2835,3.7451403887688985
2836,3.923076923076923
2837,3.6576576576576576
2838,4.0
2839,4.342105263157895
2840,3.3684210526315788
2841,3.582222222222222
2842,3.6354515050167224
2843,3.8310249307479225
2844,3.7294117647058824
2845,3.337748344370861
2846,3.614406779661017
2847,3.5612903225806454
2848,3.657458563535912
2849,3.8086956521739133
2850,4.055335968379446
2851,3.968944099378882
2852,3.875
2853,3.5
2854,3.550239234449761
2855,3.673469387755102
2856,4.09065934065934
2857,3.1728155339805824
2858,3.7628032345013476
2859,4.055555555555555
2860,3.7016806722689077
2861,3.608695652173913
2862,3.4057971014492754
2863,3.6486486486486487
2864,3.4146341463414633
2865,3.5399644760213143
2866,3.619047619047619
2867,3.776190476190476
2868,3.732186732186732
2869,3.4466403162055337
2870,3.6842105263157894
2871,4.0
2872,2.875
2873,3.5784313725490198
2874,3.8161764705882355
2875,3.5051020408163267
2876,3.6590038314176243
2877,3.7958762886597937
2878,3.5759493670886076
2879,3.7582159624413145
2880,3.6029411764705883
2881,3.918032786885246
2882,3.8647388059701493
2883,3.74321503131524
2884,3.2564102564102564
2885,3.3707865168539324
2886,3.492957746478873
2887,4.276923076923077
2888,3.628205128205128
2889,3.7777777777777777
2890,3.560090702947846
2891,3.603448275862069
2892,3.6455696202531644
2893,3.3884892086330933
2894,4.192982456140351
2895,3.896694214876033
2896,3.586206896551724
2897,3.4994462901439647
2898,3.8846918489065607
2899,4.037037037037037
2900,3.617816091954023
2901,3.764940239043825
2902,3.3333333333333335
2903,4.320561941251596
2904,3.5289256198347108
2905,3.9572649572649574
2906,3.372549019607843
2907,3.7333333333333334
2908,4.077972709551657
2909,4.299212598425197
2910,3.663230240549828
2911,3.8248175182481754
2912,3.551470588235294
2913,4.0701754385964914
2914,3.0555555555555554
2915,3.5668202764976957
2916,3.8974358974358974
2917,3.5417789757412397
2918,3.3976833976833976
2919,3.1913043478260867
2920,3.7593984962406015
2921,3.768421052631579
2922,3.763651181744091
2923,3.849740932642487
2924,3.488888888888889
2925,3.761904761904762
2926,3.8264462809917354
2927,3.0952380952380953
2928,4.136363636363637
2929,3.3841726618705037
2930,3.3877551020408165
2931,3.434869739478958
2932,3.8649706457925634
2933,3.5694444444444446
2934,3.9212962962962963
2935,3.74468085106383
2936,3.7686375321336762
2937,4.348684210526316
2938,3.7277628032345014
2939,3.95959595959596
2940,4.078431372549019
2941,3.658682634730539
2942,3.839080459770115
2943,3.592
2944,3.8545454545454545
2945,3.6016949152542375
2946,3.651387213510253
2947,3.8303249097472922
2948,3.7857142857142856
2949,3.4791666666666665
2950,3.3222506393861893
2951,3.4358974358974357
2952,3.548458149779736
2953,3.912568306010929
2954,3.336436170212766
2955,4.2322695035460995
2956,3.7857142857142856
2957,3.477732793522267
2958,4.192982456140351
2959,3.5576923076923075
2960,3.814814814814815
2961,3.4244186046511627
2962,3.9245283018867925
2963,3.6513409961685825
2964,3.5849514563106797
2965,3.217391304347826
2966,4.2877030162412995
2967,3.602803738317757
2968,3.8454935622317596
2969,4.608695652173913
2970,3.4266666666666667
2971,4.3
2972,3.163265306122449
2973,3.875
2974,3.4752747252747254
2975,3.656716417910448
2976,3.23
2977,3.7434210526315788
2978,3.514018691588785
2979,3.9407894736842106
2980,3.7094594594594597
2981,3.094240837696335
2982,3.3877551020408165
2983,3.5437956204379564
2984,3.3846153846153846
2985,4.085217391304348
2986,3.5661764705882355
2987,3.736842105263158
2988,3.9391304347826086
2989,3.4489795918367347
2990,3.6815642458100557
2991,3.8531468531468533
2992,3.76890756302521
2993,4.056603773584905
2994,4.672297297297297
2995,3.6468330134357005
2996,3.633093525179856
2997,3.631284916201117
2998,3.576642335766423
2999,4.0
3000,3.5240963855421685
3001,3.317241379310345
3002,3.288056206088993
3003,3.8433734939759034
3004,3.0392156862745097
3005,3.323529411764706
3006,3.5714285714285716
3007,3.2922535211267605
3008,4.246376811594203
3009,3.4049079754601226
3010,3.5450236966824646
3011,3.4754098360655736
3012,3.863861386138614
3013,2.731707317073171
3014,4.117647058823529
3015,3.5176470588235293
3016,3.9750390015600625
3017,3.1379310344827585
3018,3.5034965034965033
3019,3.674626865671642
3020,3.628140703517588
3021,3.56140350877193
3022,3.405511811023622
3023,4.026978417266187
3024,3.5847457627118646
3025,3.0866666666666664
3026,3.4444444444444446
3027,3.961077844311377
3028,3.7106598984771573
3029,3.976683937823834
3030,3.753846153846154
3031,3.78743961352657
3032,3.8089171974522293
3033,3.8289085545722714
3034,3.9609544468546636
3035,3.4722222222222223
3036,3.24375
3037,3.8312101910828025
3038,3.3137254901960786
3039,4.0633608815427
3040,3.9753694581280787
3041,3.5157232704402515
3042,3.5622895622895623
3043,3.9919354838709675
3044,4.03475935828877
3045,3.698717948717949
3046,3.8552631578947367
3047,3.4601769911504423
3048,3.892857142857143
3049,3.7110091743119265
3050,3.683453237410072
3051,3.308641975308642
3052,3.494565217391304
3053,3.7906976744186047
3054,4.185944363103953
3055,3.7813765182186234
3056,3.626934984520124
3057,3.505434782608696
3058,3.48046875
3059,3.828080229226361
3060,2.994475138121547
3061,3.9206349206349205
3062,4.23404255319149
3063,3.759581881533101
3064,3.4943181818181817
3065,3.607476635514019
3066,3.5074626865671643
3067,3.3980738362760836
3068,3.6418663303909207
3069,4.126760563380282
3070,3.9141791044776117
3071,3.7244897959183674
3072,3.75
3073,3.5165562913907285
3074,4.08235294117647
3075,3.7458432304038003
3076,4.2444444444444445
3077,4.309523809523809
3078,3.64
3079,3.603305785123967
3080,4.378787878787879
3081,4.038062283737024
3082,3.5076923076923077
3083,3.2745098039215685
3084,3.5681818181818183
3085,3.7093023255813953
3086,3.683111954459203
3087,3.9113300492610836
3088,4.071593533487298
3089,3.6176470588235294
3090,3.3883495145631066
3091,3.7735849056603774
3092,3.0
3093,3.682196339434276
3094,3.7586206896551726
3095,3.675
3096,3.814814814814815
3097,3.654494382022472
3098,3.764411027568922
3099,3.9783783783783786
3100,4.21606648199446
3101,3.7733333333333334
3102,3.9723076923076923
3103,4.026845637583893
3104,3.3440514469453375
3105,3.754385964912281
3106,3.457547169811321
3107,3.970873786407767
3108,3.869158878504673
3109,3.305084745762712
3110,3.9575757575757575
3111,4.0
3112,3.65
3113,3.888888888888889
3114,3.9044117647058822
3115,4.303030303030303
3116,4.114084507042254
3117,4.090909090909091
3118,4.141791044776119
3119,4.051470588235294
3120,3.3863636363636362
3121,3.915068493150685
3122,3.5398230088495577
3123,3.7794117647058822
3124,3.7346938775510203
3125,3.925925925925926
3126,3.619389587073609
3127,3.4373423044575273
3128,3.2293233082706765
3129,3.2698412698412698
3130,3.8421052631578947
3131,3.660649819494585
3132,3.0291970802919708
3133,3.4027777777777777
3134,4.035714285714286
3135,3.386861313868613
3136,3.3728813559322033
3137,3.606896551724138
3138,3.3333333333333335
3139,3.324909747292419
3140,3.3214285714285716
3141,3.5064935064935066
3142,3.4817518248175183
3143,3.3066666666666666
3144,4.384615384615385
3145,3.6178343949044587
3146,3.342857142857143
3147,4.205645161290323
3148,4.054545454545455
3149,3.533333333333333
3150,3.4204545454545454
3151,3.2051282051282053
3152,3.375
3153,3.721518987341772
3154,3.8198757763975157
3155,3.5476190476190474
3156,3.8796992481203008
3157,3.8828828828828827
3158,3.5719298245614035
3159,3.6936936936936937
3160,3.804232804232804
3161,3.1315789473684212
3162,3.671232876712329
3163,3.2347670250896057
3164,3.6911764705882355
3165,4.238095238095238
3166,3.765281173594132
3167,3.671232876712329
3168,3.5104166666666665
3169,3.573170731707317
3170,3.413173652694611
3171,3.72936400541272
3172,3.780281690140845
3173,4.0
3174,3.9159663865546217
3175,3.391304347826087
3176,3.774703557312253
3177,3.796008869179601
3178,3.9955555555555557
3179,3.985294117647059
3180,4.0
3181,3.6818181818181817
3182,3.3297872340425534
3183,3.7098039215686276
3184,3.576
3185,3.472361809045226
3186,3.9613899613899615
3187,3.8842105263157896
3188,3.0892857142857144
3189,3.463687150837989
3190,3.1214574898785425
3191,3.288659793814433
3192,3.958139534883721
3193,3.5953757225433525
3194,3.7962264150943397
3195,2.951219512195122
3196,4.031578947368421
3197,3.644880174291939
3198,3.980392156862745
3199,3.824786324786325
3200,3.8
3201,3.118320610687023
3202,3.7009345794392523
3203,3.774436090225564
3204,3.8415841584158414
3205,3.7188208616780045
3206,3.3675213675213675
3207,3.85
3208,3.9221183800623054
3209,3.7401574803149606
3210,3.7070422535211267
3211,3.5844155844155843
3212,3.3433734939759034
3213,4.06631299734748
3214,4.0
3215,4.046052631578948
3216,3.6808510638297873
3217,3.702127659574468
3218,3.817948717948718
3219,3.8595041322314048
3220,4.105263157894737
3221,3.956730769230769
3222,3.4600811907983764
3223,3.9043478260869566
3224,4.079365079365079
3225,4.075
3226,3.323651452282158
3227,3.533333333333333
3228,3.8095238095238093
3229,3.690176322418136
3230,3.8553113553113554
3231,3.8530465949820787
3232,3.7423312883435584
3233,3.7291666666666665
3234,3.971291866028708
3235,3.394904458598726
3236,3.7945205479452055
3237,3.7474402730375425
3238,3.4944444444444445
3239,3.759075907590759
3240,3.264705882352941
3241,3.787974683544304
3242,3.5916030534351147
3243,3.6923076923076925
3244,4.067685589519651
3245,3.921951219512195
3246,3.4393939393939394
3247,3.72
3248,2.7857142857142856
3249,4.51063829787234
3250,3.7115384615384617
3251,3.783989834815756
3252,3.529182879377432
3253,4.202721088435374
3254,2.8823529411764706
3255,4.656626506024097
3256,2.8333333333333335
3257,3.759493670886076
3258,4.117021276595745
3259,3.939189189189189
3260,3.8488142292490117
3261,3.8181818181818183
3262,3.8976377952755907
3263,3.0
3264,3.5606694560669454
3265,3.294573643410853
3266,3.7780320366132725
3267,3.43125
3268,4.0120481927710845
3269,4.140625
3270,3.9659863945578233
3271,3.941860465116279
3272,3.9069767441860463
3273,3.4235294117647057
3274,3.5454545454545454
3275,3.5488721804511276
3276,3.578358208955224
3277,4.032258064516129
3278,3.450733752620545
3279,3.111111111111111
3280,4.101587301587301
3281,3.521551724137931
3282,3.722772277227723
3283,3.701923076923077
3284,3.0
3285,3.13265306122449
3286,3.4565217391304346
3287,3.857142857142857
3288,3.5454545454545454
3289,3.8346153846153848
3290,3.604240282685512
3291,3.185185185185185
3292,3.3472222222222223
3293,3.9166666666666665
3294,3.474747474747475
3295,3.0
3296,3.8823529411764706
3297,3.7169811320754715
3298,3.753623188405797
3299,3.3653846153846154
3300,3.8996478873239435
3301,3.6666666666666665
3302,3.6130434782608694
3303,3.43598615916955
3304,3.622448979591837
3305,3.9411764705882355
3306,3.9186351706036744
3307,4.24904214559387
3308,3.869047619047619
3309,3.566265060240964
3310,3.58974358974359
3311,3.6242937853107344
3312,3.6794871794871793
3313,3.375
3314,3.8292682926829267
3315,3.1666666666666665
3316,3.8095238095238093
3317,3.4272030651340994
3318,3.515873015873016
3319,3.0346534653465347
3320,3.8333333333333335
3321,4.2298507462686565
3322,4.162790697674419
3323,4.153846153846154
3324,3.6184210526315788
3325,3.7241379310344827
3326,3.1152263374485596
3327,3.966183574879227
3328,4.033557046979865
3329,3.9420289855072466
3330,3.3
3331,3.8579234972677594
3332,3.9439775910364148
3333,3.6878980891719744
3334,4.031531531531532
3335,3.8
3336,3.6222222222222222
3337,4.384615384615385
3338,4.0828402366863905
3339,3.2650602409638556
3340,3.324104234527687
3341,3.7698924731182797
3342,3.867283950617284
3343,3.6451612903225805
3344,3.7383177570093458
3345,3.381443298969072
3346,3.6705882352941175
3347,3.710843373493976
3348,4.038834951456311
3349,3.9088937093275486
3350,3.4394904458598727
3351,3.842767295597484
3352,3.8947368421052633
3353,3.376271186440678
3354,4.0344827586206895
3355,3.437037037037037
3356,3.7115384615384617
3357,4.154205607476635
3358,3.7800982800982803
3359,3.5768321513002364
3360,3.4285714285714284
3361,3.957894736842105
3362,3.866279069767442
3363,3.036
3364,3.4854166666666666
3365,4.09375
3366,3.8158347676419964
3367,4.0
3368,3.890625
3369,4.195121951219512
3370,3.8306451612903225
3371,4.245053272450533
3372,3.2866666666666666
3373,3.8285714285714287
3374,3.943462897526502
3375,3.4285714285714284
3376,4.451492537313433
3377,3.923076923076923
3378,3.566326530612245
3379,2.3333333333333335
3380,3.8686440677966103
3381,3.5868945868945867
3382,3.917307692307692
3383,3.406940063091483
3384,3.690453230472517
3385,3.9753086419753085
3386,3.954198473282443
3387,3.5403225806451615
3388,3.50354609929078
3389,3.9693877551020407
3390,3.1538461538461537
3391,3.5724381625441697
3392,3.5
3393,4.090909090909091
3394,3.5806451612903225
3395,3.4242424242424243
3396,3.6272727272727274
3397,3.5194805194805197
3398,3.711246200607903
3399,3.7946127946127945
3400,4.076923076923077
3401,3.7241379310344827
3402,3.568
3403,3.502702702702703
3404,3.752
3405,3.4640883977900554
3406,3.1029411764705883
3407,3.6431095406360425
3408,3.769230769230769
3409,1.0
3410,4.137254901960785
3411,3.4819064430714914
3412,3.5164835164835164
3413,3.6
3414,3.7841726618705036
3415,4.029126213592233
3416,3.384920634920635
3417,3.7358490566037736
3418,3.3157894736842106
3419,2.6666666666666665
3420,3.592391304347826
3421,3.245614035087719
3422,3.613259668508287
3423,3.267665952890792
3424,4.195652173913044
3425,3.7557251908396947
3426,3.9448818897637796
3427,3.8233082706766917
3428,3.606741573033708
3429,3.55
3430,3.97972972972973
3431,3.4191176470588234
3432,4.033222591362127
3433,3.458823529411765
3434,3.9393939393939394
3435,4.053333333333334
3436,3.75
3437,3.507042253521127
3438,3.819277108433735
3439,3.7672955974842766
3440,3.6945169712793735
3441,3.5172413793103448
3442,3.7222222222222223
3443,4.071942446043166
3444,3.8095238095238093
3445,3.664285714285714
3446,4.066666666666666
3447,2.8846153846153846
3448,3.9612903225806453
3449,3.957286432160804
3450,3.703030303030303
3451,3.9510869565217392
3452,3.689161554192229
3453,3.5753424657534247
3454,3.74585635359116
3455,3.7609756097560973
3456,3.8701298701298703
3457,3.4593908629441623
3458,3.9583333333333335
3459,3.5231788079470197
3460,4.309278350515464
3461,3.642857142857143
3462,3.4
3463,3.525
3464,4.013333333333334
3465,3.9166666666666665
3466,2.6666666666666665
3467,3.4545454545454546
3468,3.981818181818182
3469,4.011188811188811
3470,4.161904761904762
3471,3.6476964769647697
3472,3.75
3473,4.064516129032258
3474,3.5783783783783782
3475,3.548936170212766
3476,3.75
3477,3.635135135135135
3478,3.8034682080924855
3479,3.2942345924453282
3480,3.292490118577075
3481,3.4819277108433737
3482,3.5462555066079293
3483,3.2578125
3484,4.636363636363637
3485,3.891472868217054
3486,3.6363636363636362
3487,3.622516556291391
3488,3.5185185185185186
3489,4.125
3490,3.25
3491,3.5445026178010473
3492,3.923076923076923
3493,3.7127659574468086
3494,4.176470588235294
3495,3.737704918032787
3496,3.622516556291391
3497,3.9166666666666665
3498,3.6862745098039214
3499,3.747066492829205
3500,3.813986013986014
3501,3.925806451612903
3502,3.5
3503,3.3333333333333335
3504,3.8297872340425534
3505,3.673202614379085
3506,3.7281553398058254
3507,4.275
3508,3.352014010507881
3509,3.85978835978836
3510,3.988095238095238
3511,4.208333333333333
3512,4.166666666666667
3513,3.75
3514,3.36
3515,4.237076648841355
3516,3.7755102040816326
3517,3.822857142857143
3518,3.8502994011976046
3519,3.5588235294117645
3520,3.3848484848484848
3521,3.3684210526315788
3522,3.9465875370919883
3523,3.743935309973046
3524,3.5207100591715976
3525,4.212765957446808
3526,4.52
3527,3.3981481481481484
3528,4.071428571428571
3529,4.034351145038168
3530,3.4722222222222223
3531,3.712121212121212
3532,3.626865671641791
3533,4.204081632653061
3534,3.4444444444444446
3535,4.067961165048544
3536,3.121900826446281
3537,3.6504065040650406
3538,3.7469512195121952
3539,3.207547169811321
3540,3.6744186046511627
3541,4.074576271186441
3542,3.336448598130841
3543,3.2446043165467624
3544,3.746913580246914
3545,3.142857142857143
3546,4.3037475345167655
3547,4.0327102803738315
3548,3.730769230769231
3549,3.802469135802469
3550,4.059800664451827
3551,3.9738372093023258
3552,3.7095588235294117
3553,3.9563106796116503
3554,3.768292682926829
3555,3.6991869918699187
3556,4.176470588235294
3557,3.8537414965986394
3558,3.8484848484848486
3559,4.009646302250804
3560,3.7247706422018347
3561,4.114406779661017
3562,3.734597156398104
3563,3.48
3564,3.670175438596491
3565,4.17467248908297
3566,4.046511627906977
3567,3.558139534883721
3568,3.796875
3569,4.409836065573771
3570,3.6180555555555554
3571,3.75
3572,3.876923076923077
3573,3.6940298507462686
3574,4.02834008097166
3575,3.2222222222222223
3576,3.7222222222222223
3577,3.0743099787685777
3578,3.8095238095238093
3579,3.835294117647059
3580,4.135416666666667
3581,3.4782608695652173
3582,3.6724137931034484
3583,3.9722222222222223
3584,3.411764705882353
3585,3.865168539325843
3586,4.098507462686567
3587,3.5652173913043477
3588,3.5829383886255926
3589,4.2125
3590,4.032786885245901
3591,3.5180572851805727
3592,2.883720930232558
3593,4.078817733990148
3594,3.749146757679181
3595,3.873900293255132
3596,3.287128712871287
3597,1.5
3598,3.9166666666666665
3599,4.229166666666667
3600,3.3684210526315788
3601,3.549586776859504
3602,3.819672131147541
3603,3.6
3604,3.919727891156463
3605,3.62970297029703
3606,3.316326530612245
3607,3.5533980582524274
3608,3.9043478260869566
3609,3.664285714285714
3610,3.4705882352941178
3611,3.506289308176101
3612,4.075697211155378
3613,3.9444444444444446
3614,3.2699386503067487
3615,3.8214285714285716
3616,3.697211155378486
3617,3.6436781609195403
3618,3.7313432835820897
3619,3.931106471816284
3620,3.024
3621,4.0
3622,3.4150943396226414
3623,3.8468468468468466
3624,3.9696969696969697
3625,3.7419354838709675
3626,3.8766066838046274
3627,4.204301075268817
3628,4.3125
3629,3.740740740740741
3630,4.023876404494382
3631,3.532051282051282
3632,3.6666666666666665
3633,3.5454545454545454
3634,3.5714285714285716
3635,3.84
3636,3.36
3637,4.006756756756757
3638,4.233404710920771
3639,3.780952380952381
3640,3.8081841432225065
3641,2.769230769230769
3642,3.5106382978723403
3643,3.4092409240924093
3644,3.4285714285714284
3645,3.864406779661017
3646,3.4615384615384617
3647,3.53125
3648,3.7981651376146788
3649,3.696969696969697
3650,3.9031413612565444
3651,4.234375
3652,3.8359375
3653,4.2
3654,3.4166666666666665
3655,3.528
3656,3.5775862068965516
3657,3.2134831460674156
3658,3.376383763837638
3659,3.789473684210526
3660,3.8095238095238093
3661,3.8125
3662,3.9166666666666665
3663,4.245901639344262
3664,3.541176470588235
3665,3.40625
3666,3.7698412698412698
3667,3.7033898305084745
3668,2.972934472934473
3669,4.035460992907802
3670,3.774834437086093
3671,3.5409356725146197
3672,3.3518518518518516
3673,3.2487046632124352
3674,3.7535211267605635
3675,3.888888888888889
3676,3.859375
3677,3.2685714285714287
3678,4.461538461538462
3679,3.880952380952381
3680,4.0625
3681,4.281481481481482
3682,3.3173076923076925
3683,3.018181818181818
3684,3.227722772277228
3685,3.8333333333333335
3686,3.774336283185841
3687,3.471111111111111
3688,3.990498812351544
3689,3.8705882352941177
3690,3.3392857142857144
3691,3.6272189349112427
3692,3.4285714285714284
3693,3.28
3694,3.360248447204969
3695,3.527083333333333
3696,3.5454545454545454
3697,3.674107142857143
3698,3.0641025641025643
3699,4.177322074788902
3700,3.2434210526315788
3701,3.835294117647059
3702,3.671641791044776
3703,3.5
3704,3.859375
3705,3.3873873873873874
3706,3.372549019607843
3707,3.911917098445596
3708,3.578640776699029
3709,3.5120481927710845
3710,3.8378378378378377
3711,3.589430894308943
3712,2.9682539682539684
3713,3.9101123595505616
3714,3.8106060606060606
3715,3.6065259117082533
3716,3.418859649122807
3717,3.671875
3718,3.8540706605222734
3719,3.9966666666666666
3720,3.351063829787234
3721,3.8126410835214446
3722,3.903225806451613
3723,3.2289719626168223
3724,3.5
3725,3.4625
3726,4.0
3727,3.935483870967742
3728,3.8947368421052633
3729,3.6
3730,3.3333333333333335
3731,3.9351669941060905
3732,4.036363636363636
3733,3.6542857142857144
3734,3.747191011235955
3735,3.720720720720721
3736,3.770186335403727
3737,3.8597560975609757
3738,3.3142857142857145
3739,3.845528455284553
3740,3.778501628664495
3741,4.5
3742,3.648230088495575
3743,3.8227848101265822
3744,3.741573033707865
3745,4.009049773755656
3746,3.4690265486725664
3747,3.3451327433628317
3748,3.2962962962962963
3749,3.725552050473186
3750,3.51875
3751,3.264069264069264
3752,3.5895953757225434
3753,3.484848484848485
3754,3.8333333333333335
3755,3.7247706422018347
3756,3.912568306010929
3757,3.3207547169811322
3758,3.832369942196532
3759,4.3538461538461535
3760,3.4420289855072466
3761,3.816901408450704
3762,4.063444108761329
3763,3.2916666666666665
3764,4.323529411764706
3765,3.8902147971360383
3766,3.6601941747572817
3767,3.528497409326425
3768,3.5671641791044775
3769,4.109826589595376
3770,4.326086956521739
3771,3.9583333333333335
3772,3.295774647887324
3773,3.411111111111111
3774,3.6564102564102563
3775,3.7448275862068967
3776,3.8142857142857145
3777,3.9166666666666665
